created_at,tweets,topic,frame,topic_justification,frame_justification,sentiment
2024-12-06 11:22:46+00:00,PM Shri @narendramodi inaugurates Ashtalakshmi Mahotsav at Bharat Mandapam in New Delhi.,Public Services & Urban Civic,Neutral,Keywords and phrasing align with 'Public Services & Urban Civic'. The tweet’s main focus is most consistent with this policy area.,"No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.0
2024-12-06 03:30:00+00:00,"Nari Shakti is on the rise, empowering the entire nation.",Public Services & Urban Civic,Neutral,Keywords and phrasing align with 'Public Services & Urban Civic'. The tweet’s main focus is most consistent with this policy area.,"No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.0
2024-12-05 16:42:40+00:00,PM Shri @narendramodi congratulated Shri @Dev_Fadnavis on becoming the Chief Minister of Maharashtra. He also congratulated Shri Eknath Shinde and Shri Ajit Pawar on assuming their roles as Deputy Chief Ministers of the state.,Law & Order / Corruption & Governance,Neutral,"Mentions ed , which signals the 'Law & Order / Corruption & Governance' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.0
2024-12-05 14:30:00+00:00,40 new projects have been approved by the Modi Govt to boost local economies and tap into the potential of lesser-known tourism sites.,Law & Order / Corruption & Governance,Neutral,"Mentions ed , which signals the 'Law & Order / Corruption & Governance' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.6705
2024-12-05 09:21:29+00:00,"OCCRP has been providing the ammunition, and Congress has been using it to target the BJP and India. Now, the climax begins. Our next post will expose the truth!",Public Services & Urban Civic,Making promises,Keywords and phrasing align with 'Public Services & Urban Civic'. The tweet’s main focus is most consistent with this policy area.,"Future-tense commitment markers appear (e.g., 'will', 'guarantee', 'ensure'). The tweet frames the topic around pledged action.",0.2481
2024-12-05 09:21:06+00:00,"OCCRP has consistently supported Congress whenever needed, displaying a close and ongoing relationship. What a remarkable alliance between Congress and OCCRP!",Infrastructure & Transport,Neutral,"Mentions port, which signals the 'Infrastructure & Transport' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.7345
2024-12-05 09:19:52+00:00,"The entire Congress ecosystem was mobilized against Adani, with the party extensively using OCCRP reports to target Adani, Prime Minister Modi and India as a whole.",Infrastructure & Transport,Neutral,"Mentions port, which signals the 'Infrastructure & Transport' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.4019
2024-12-05 09:17:59+00:00,"During 2021-2022, OCCRP released multiple articles on the Pegasus spyware, timed perfectly just before the Indian Parliament sessions. These articles specifically targeted the Modi government. Congress used this material to create disruptions in Parliament.",Law & Order / Corruption & Governance,Neutral,"Mentions ed , which signals the 'Law & Order / Corruption & Governance' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.5994
2024-12-05 09:16:24+00:00,Another issue where Congress caused significant disruptions in Parliament was the Pegasus controversy. Rahul Gandhi went so far as to mislead the public and even targeted India during a speech at Cambridge University regarding this matter.,Law & Order / Corruption & Governance,Neutral,"Mentions ed , which signals the 'Law & Order / Corruption & Governance' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",-0.1217
2024-12-05 09:14:59+00:00,"On August 31, 2023, just 10 days before the G20 Summit, Rahul Gandhi held a press conference addressing the Adani issue and directly targeted Prime Minister Modi.",Law & Order / Corruption & Governance,Neutral,"Mentions ed , which signals the 'Law & Order / Corruption & Governance' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.0
2024-12-05 07:49:32+00:00,"7- Anand Mangnale, who allegedly handed Chinese money to Sharjeel Imam for the Delhi riots, works for OCCRP. Mangnale is linked to Congress and was actively fundraising for them while being part of DPSG.",Law & Order / Corruption & Governance,Neutral,"Mentions ed , riots, which signals the 'Law & Order / Corruption & Governance' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",-0.25
2024-12-05 07:49:31+00:00,"6- Rahul Gandhi met with Mushfiqul Fazal Ansarey, a Bangladeshi journalist from OCCRP known for peddling agendas against India. Why Rahul Gandhi was interacting with someone working against our national interests remains unclear.",Foreign Policy & National Security,Neutral,"Mentions bangladesh, which signals the 'Foreign Policy & National Security' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.0
2024-12-05 07:49:30+00:00,"5- OCCRP is funded by foundations owned by George Soros. Rahul Gandhi is known to have connections with Soros. He was also seen walking with Salil Shetty, the Vice President of one of Soros' foundations.",Law & Order / Corruption & Governance,Neutral,"Mentions ed , which signals the 'Law & Order / Corruption & Governance' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.0
2024-12-05 07:49:30+00:00,"4- In July 2022, OCCRP claimed that a completely legal proceeding against Rahul Gandhi was politically motivated and sparked ""nationwide"" protests, which was far from reality. Why did OCCRP go out of its way to defend Rahul Gandhi?",Law & Order / Corruption & Governance,Neutral,"Mentions ed , which signals the 'Law & Order / Corruption & Governance' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.4391
2024-12-05 07:49:29+00:00,"3- 18 July 2021: OCCRP initiated the Pegasus fiasco. From 19 July onwards, Congress deployed all its machinery to push the narrative. 26 August 2022: The Supreme Court declared the claims false, stating no evidence of Pegasus was found.",Law & Order / Corruption & Governance,Neutral,"Mentions ed , which signals the 'Law & Order / Corruption & Governance' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",-0.2263
2024-12-05 07:49:29+00:00,"2- The same modus operandi was followed in the Adani fiasco. OCCRP began running hit jobs against the Adani Group, and Rahul Gandhi, along with Congress, followed the narrative. OCCRP set the agenda, and Rahul complied.",Law & Order / Corruption & Governance,Neutral,"Mentions ed , which signals the 'Law & Order / Corruption & Governance' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",-0.5106
2024-12-05 07:49:27+00:00,"Why is OCCRP connected with Rahul Gandhi? A French investigative journalist has revealed that the US govt controls the media organization OCCRP, dictating that any story it ran was influenced &amp; lacked genuine backing But what is its connection with Congress?",Law & Order / Corruption & Governance,Neutral,"Mentions ed , which signals the 'Law & Order / Corruption & Governance' domain. The tweet’s core content revolves around this policy area.","No strong praise/criticism/promise signals detected. The wording reads informational or ceremonial, hence neutral.",0.1053
